"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","latitude","longitude","lat_lon.latitude","lat_lon.longitude","patrol_boro","vic_age_group","vic_race","vic_sex","cmplnt_to_dt","cmplnt_to_tm","parks_nm","hadevelopt","transit_district","station_name"
"5727","346963144",2014-01-30,"18:30:00","113",2014-02-25,"109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","QUEENS",NA,"AIRPORT TERMINAL","PORT AUTHORITY","3","NA","1046367","186986",NA,NA,NA,"40.679700408","-73.776047368","40.679700408","-73.776047368","PATROL BORO QUEENS SOUTH","45-64","WHITE","M",2014-01-30,"19:00:00",NA,NA,NA,NA
"5728","937919518",2002-01-01,"00:01:00","46",2012-02-09,"112","THEFT-FRAUD","739","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1007868","249949",NA,"UNKNOWN","U","40.852703869","-73.914628691","40.852703869","-73.914628691","PATROL BORO BRONX","25-44","WHITE HISPANIC","F",2005-01-01,"00:01:00","NA",NA,NA,NA
"5729","683917165",2017-04-12,"00:15:00","120",2017-04-12,"235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","STATEN ISLAND","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","960701","162881","45-64","BLACK","M","40.613724029","-74.084820045","40.613724029","-74.084820045","PATROL BORO STATEN ISLAND","UNKNOWN","UNKNOWN","E",2017-04-12,"00:27:00",NA,NA,NA,NA
"5730","993886791",2012-10-07,"10:12:00","61",2012-10-07,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","994790","155547","25-44","WHITE","F","40.593618719","-73.962049985","40.593618719","-73.962049985","PATROL BORO BKLYN SOUTH","45-64","WHITE HISPANIC","F",2012-10-07,"10:13:00","NA",NA,NA,NA
"5731","202473112",2015-03-31,"10:45:00","77",2015-03-31,"360",NA,"661","LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"PARK/PLAYGROUND","N.Y. POLICE DEPT","0","NA","1002729","184950",NA,"BLACK","M","40.674310704","-73.933383468","40.674310704","-73.933383468","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",NA,NA,"ST. JOHN'S RECREATION CENTER",NA,NA,NA
"5732","636539775",2015-09-19,"01:03:00","40",2015-09-19,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","833","1005426","235225","UNKNOWN","UNKNOWN","U","40.812296927","-73.923502342","40.812296927","-73.923502342","PATROL BORO BRONX","25-44","BLACK","M",2015-09-19,"01:07:00",NA,"MOTT HAVEN",NA,NA
"5733","535374342",2017-02-08,"16:00:00","83",2017-02-08,"235","DANGEROUS DRUGS","508","DRUG PARAPHERNALIA,   POSSESSE","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1010176","190176","25-44","BLACK HISPANIC","M","40.688636204","-73.906516469","40.688636204","-73.906516469","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","E",2017-02-08,"16:10:00",NA,NA,NA,NA
"5734","848463581",2012-04-17,"12:00:00","79",2012-05-17,"351","CRIMINAL MISCHIEF & RELATED OF","258","CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","997435","187230",NA,NA,NA,"40.680578256","-73.952464212","40.680578256","-73.952464212","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",2012-04-19,"12:00:00","NA",NA,NA,NA
"5735","404152614",2014-02-26,"14:24:00","110",2014-02-26,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","NA","1020829","206894",NA,NA,NA,"40.73448548","-73.868012689","40.73448548","-73.868012689","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","D",2014-02-26,"14:24:00",NA,NA,NA,NA
"5736","155192004",2012-01-02,"10:45:00","60",2012-01-03,"121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","988662","153594","18-24","BLACK HISPANIC","M","40.588263292","-73.984116393","40.588263292","-73.984116393","PATROL BORO BKLYN SOUTH","45-64","WHITE","F",2012-01-03,"11:10:00","NA",NA,NA,NA
"5737","271277125",2016-02-11,"12:30:00","13",2016-02-11,"341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","986877","211079",NA,NA,NA,"40.746047513","-73.990520749","40.746047513","-73.990520749","PATROL BORO MAN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",NA,NA,NA,NA,NA,NA
"5738","775081414",2013-08-09,"15:30:00","108",2013-08-13,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","1000821","211779",NA,"UNKNOWN","U","40.747953703","-73.940195898","40.747953703","-73.940195898","PATROL BORO QUEENS NORTH","45-64","WHITE","M",2013-08-13,"08:00:00","NA",NA,NA,NA
"5739","626356366",2017-11-07,"15:00:00","42",2017-11-08,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","NA","1007864","239657","UNKNOWN","UNKNOWN","U","40.824455337","-73.914679385","40.824455337","-73.914679385","PATROL BORO BRONX","25-44","UNKNOWN","M",2017-11-08,"06:00:00",NA,NA,NA,NA
"5740","285104574",2014-10-26,"21:30:00","42",2014-10-26,"235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","BRONX","REAR OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","781","1011949","240741",NA,NA,NA,"40.827418742","-73.899915006","40.827418742","-73.899915006","PATROL BORO BRONX",NA,"UNKNOWN","E",2014-10-26,"21:37:00",NA,"DAVIDSON",NA,NA
"5741","795675642",2014-07-31,"20:20:00","43",2014-07-31,"106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX",NA,"PARK/PLAYGROUND","N.Y. POLICE DEPT","0","NA","1021182","244763","<18","WHITE HISPANIC","M","40.838424184","-73.866530759","40.838424184","-73.866530759","PATROL BORO BRONX",NA,"UNKNOWN","M",NA,NA,NA,NA,NA,NA
"5742","249529431",2011-02-24,"10:48:00","73",2011-02-24,"359","OFFENSES AGAINST PUBLIC ADMINI","750","RESISTING ARREST","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","NA","1011263","182761",NA,NA,NA,"40.668280465","-73.902626646","40.668280465","-73.902626646","PATROL BORO BKLYN NORTH",NA,"UNKNOWN","E",2011-02-24,"11:23:00","NA",NA,"33","SUTTER AVENUE"
"5743","493043359",2012-04-13,"21:45:00","110",2012-04-13,"341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","NA","1019840","206689",NA,NA,NA,"40.733926841","-73.871582398","40.733926841","-73.871582398","PATROL BORO QUEENS NORTH",NA,"UNKNOWN","D",NA,NA,"NA",NA,NA,NA
"5744","862684668",2012-05-06,"18:00:00","52",2012-05-06,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","1015226","255625","<18","WHITE HISPANIC","M","40.868260023","-73.88800528","40.868260023","-73.88800528","PATROL BORO BRONX","25-44","BLACK HISPANIC","M",2012-05-06,"18:26:00","NA",NA,NA,NA
"5745","489097778",2014-05-04,"16:00:00","76",2014-05-04,"341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","981541","183056",NA,NA,NA,"40.669130967","-74.009766802","40.669130967","-74.009766802","PATROL BORO BKLYN SOUTH","18-24","WHITE HISPANIC","M",2014-05-04,"20:30:00",NA,NA,NA,NA
"5746","827321560",2015-06-14,"18:20:00","61",2015-06-15,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","NA","992391","154410",NA,"BLACK","M","40.590500409","-73.97068945","40.590500409","-73.97068945","PATROL BORO BKLYN SOUTH","25-44","BLACK","M",2015-06-14,"18:23:00",NA,NA,NA,NA
"5747","402286849",2017-05-28,"16:56:00","73",2017-05-28,"359","OFFENSES AGAINST PUBLIC ADMINI","750","RESISTING ARREST","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"OTHER","N.Y. POLICE DEPT","0","NA","1008992","186404",NA,NA,NA,"40.678286317","-73.910799629","40.678286317","-73.910799629","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","E",2017-05-28,"17:08:00",NA,NA,NA,NA
"5748","774731257",2017-05-09,"08:00:00","63",2017-05-10,"578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0","NA","1005458","163611","25-44","ASIAN / PACIFIC ISLANDER","M","40.615733645","-73.923612336","40.615733645","-73.923612336","PATROL BORO BKLYN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",2017-05-09,"08:00:00",NA,NA,NA,NA
"5749","910184463",2014-11-27,"22:02:00","1",2014-11-27,"578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","NA","981075","197959",NA,"WHITE","U","40.710036126","-74.011453657","40.710036126","-74.011453657","PATROL BORO MAN SOUTH","25-44","BLACK","F",2014-11-27,"22:02:00",NA,NA,NA,NA
"5750","490838052",2014-07-02,"11:30:00","79",2014-07-02,"126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","999203","192208","18-24","WHITE HISPANIC","M","40.694238915","-73.946078814","40.694238915","-73.946078814","PATROL BORO BKLYN NORTH","18-24","WHITE","F",2014-07-02,"12:10:00",NA,NA,NA,NA
"5751","472160476",2012-10-07,"08:00:00","44",2012-10-08,"359","OFFENSES AGAINST PUBLIC ADMINI","748","CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1004961","245634","25-44","BLACK","M","40.840867763","-73.925150042","40.840867763","-73.925150042","PATROL BORO BRONX","18-24","BLACK","F",NA,NA,"NA",NA,NA,NA
"5752","322120124",2012-06-03,"05:00:00","60",2012-06-03,"359","OFFENSES AGAINST PUBLIC ADMINI","759","PUBLIC ADMINISTATION,UNCLASS M","COMPLETED","MISDEMEANOR","BROOKLYN",NA,"OTHER","N.Y. POLICE DEPT","0","NA","988749","153881",NA,NA,NA,"40.589051006","-73.983802966","40.589051006","-73.983802966","PATROL BORO BKLYN SOUTH",NA,"UNKNOWN","E",2012-06-03,"05:21:00","NA",NA,NA,NA
"5753","497560787",2012-02-16,"19:00:00","13",2012-02-16,"341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","GYM/FITNESS FACILITY","N.Y. POLICE DEPT","0","NA","987583","210248",NA,NA,NA,"40.743766388","-73.987973246","40.743766388","-73.987973246","PATROL BORO MAN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","M",2012-02-16,"22:30:00","NA",NA,NA,NA
"5754","528057064",2016-03-18,"21:00:00","79",2016-03-18,"121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","FRONT OF","OTHER","OTHER","97","NA","1000401","192939","18-24","BLACK HISPANIC","M","40.696243235","-73.941756906","40.696243235","-73.941756906","PATROL BORO BKLYN NORTH","UNKNOWN","UNKNOWN","D",2016-03-18,"21:08:00",NA,NA,NA,NA
"5755","975938592",2015-12-09,"05:00:00","52",2015-12-09,"105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","OTHER","N.Y. POLICE DEPT","0","NA","1012344","254858","UNKNOWN","UNKNOWN","M","40.866164484","-73.898428585","40.866164484","-73.898428585","PATROL BORO BRONX","25-44","WHITE HISPANIC","M",2015-12-09,"05:40:00",NA,NA,NA,NA
"5756","627230932",2013-09-13,"20:00:00","68",2013-09-13,"105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","BROOKLYN",NA,"STREET","N.Y. POLICE DEPT","0","NA","979673","167264",NA,"UNKNOWN","M","40.625784567","-74.016489821","40.625784567","-74.016489821","PATROL BORO BKLYN SOUTH","25-44","ASIAN / PACIFIC ISLANDER","F",2013-09-13,"20:15:00","NA",NA,NA,NA
"5757","102870754",2016-07-01,"13:31:00","41",2016-07-06,"341","PETIT LARCENY","307","LARCENY,PETIT BY DISHONEST EMP","COMPLETED","MISDEMEANOR","BRONX","INSIDE","PUBLIC BUILDING","DEPT OF CORRECTIONS","72","NA","1016268","227533","UNKNOWN","UNKNOWN","U","40.791151867","-73.884371919","40.791151867","-73.884371919","PATROL BORO BRONX","25-44","WHITE","M",2016-07-02,"04:00:00",NA,NA,NA,NA
"5758","936314569",2015-01-12,"12:00:00","18",2015-01-20,"109","GRAND LARCENY","430","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","NA","991046","214324",NA,NA,NA,"40.754951998","-73.975471778","40.754951998","-73.975471778","PATROL BORO MAN SOUTH","45-64","UNKNOWN","M",2015-01-16,"12:00:00",NA,NA,NA,NA
"5759","846197518",2016-05-19,"20:30:00","107",2016-05-19,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2","1233","1036732","207396",NA,NA,NA,"40.735783278","-73.810625803","40.735783278","-73.810625803","PATROL BORO QUEENS SOUTH","25-44","WHITE HISPANIC","F",2016-05-19,"20:35:00",NA,"POMONOK",NA,NA
"5760","667993133",2016-06-16,"03:10:00","26",2016-06-16,"343","OTHER OFFENSES RELATED TO THEF","478","THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","MANHATTAN",NA,"STREET","N.Y. POLICE DEPT","0","NA","996048","236910",NA,NA,NA,"40.816939281","-73.957377757","40.816939281","-73.957377757","PATROL BORO MAN NORTH","25-44","UNKNOWN","M",2016-06-16,"03:21:00",NA,NA,NA,NA
"5761","434500012",2017-12-05,"21:46:00","114",2017-12-05,"344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","NA","1003117","218586","25-44","WHITE","F","40.766632578","-73.931890424","40.766632578","-73.931890424","PATROL BORO QUEENS NORTH","25-44","WHITE","M",2017-12-05,"22:50:00",NA,NA,NA,NA
