"","crash_date","crash_time","borough","zip_code","latitude","longitude","location.latitude","location.longitude","location.human_address","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","collision_id","vehicle_type_code1","vehicle_type_code2","on_street_name","off_street_name","contributing_factor_vehicle_3","vehicle_type_code_3","contributing_factor_vehicle_4","vehicle_type_code_4","contributing_factor_vehicle_5","vehicle_type_code_5"
"2645",2021-04-03,"14:03","QUEENS","11412","40.7086070","-73.7527400","40.708607","-73.75274",NA,NA,"1","0","0","0","0","0","1","0","Traffic Control Disregarded","Unspecified","4405614","Sedan","Station Wagon/Sport Utility Vehicle","109 AVENUE                      ","205 PLACE",NA,NA,NA,NA,NA,NA
"2646",2021-04-03,"14:08",NA,NA,"40.7685930","-73.9852200","40.768593","-73.98522",NA,NA,"0","1","0","1","0","0","0","0","Driver Inattention/Distraction",NA,"4404421","Station Wagon/Sport Utility Vehicle",NA,"WEST 58 STREET                  ",NA,NA,NA,NA,NA,NA,NA
"2647",2021-04-03,"14:11","BROOKLYN","11226","40.6496050","-73.9650900","40.649605","-73.96509",NA,"42        EAST 16 STREET                ","0","0","0","0","0","0","0","0","Unspecified",NA,"4405317","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2648",2021-04-03,"14:14",NA,NA,"40.6321640","-74.1663360","40.632164","-74.166336",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Backing Unsafely","4405429","Sedan","Ambulance","SOUTH AVENUE                    ","BRABANT STREET",NA,NA,NA,NA,NA,NA
"2649",2021-04-03,"14:15","QUEENS","11354","40.7558750","-73.8361600","40.755875","-73.83616",NA,"131-07    40 ROAD                       ","1","0","1","0","0","0","0","0","Passing Too Closely",NA,"4404080","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2650",2021-04-03,"14:15",NA,NA,"40.6714740","-73.9308800","40.671474","-73.93088",NA,NA,"1","0","0","0","0","0","1","0","Unspecified",NA,"4404298","Sedan",NA,"UTICA AVENUE                    ",NA,NA,NA,NA,NA,NA,NA
"2651",2021-04-03,"14:18",NA,NA,"40.7721560","-73.9454100","40.772156","-73.94541",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Following Too Closely","4404475","Sedan","Sedan","FDR DRIVE                       ",NA,"Unsafe Speed","Sedan","Unspecified","Taxi",NA,NA
"2652",2021-04-03,"14:30","BROOKLYN","11205",NA,NA,NA,NA,NA,"168       WASHINGTON PARK               ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4404088","Sedan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653",2021-04-03,"14:30","QUEENS","11354","40.7609940","-73.8244300","40.760994","-73.82443",NA,NA,"2","0","0","0","0","0","2","0","Other Vehicular","Following Too Closely","4404081","Station Wagon/Sport Utility Vehicle","Sedan","ROOSEVELT AVENUE                ","BOWNE STREET",NA,NA,NA,NA,NA,NA
"2654",2021-04-03,"14:38",NA,NA,"40.8588200","-73.9368000","40.85882","-73.9368",NA,NA,"2","0","0","0","0","0","2","0","Unsafe Speed","Unspecified","4404671","Station Wagon/Sport Utility Vehicle","Sedan","HENRY HUDSON PARKWAY            ",NA,NA,NA,NA,NA,NA,NA
"2655",2021-04-03,"14:45",NA,NA,"40.7804570","-73.9168400","40.780457","-73.91684",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404148","Sedan","Sedan","DITMARS BOULEVARD               ",NA,NA,NA,NA,NA,NA,NA
"2656",2021-04-03,"14:50",NA,NA,"40.7202450","-73.9444000","40.720245","-73.9444","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}",NA,"1","0","0","0","0","0","0","0","Alcohol Involvement",NA,"4404500","E-Scooter",NA,"MEEKER AVENUE","HUMBOLDT STREET",NA,NA,NA,NA,NA,NA
"2657",2021-04-03,"15:00","QUEENS","11379","40.7216030","-73.8681640","40.721603","-73.868164",NA,"84-45     FLEET COURT                   ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4404921","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658",2021-04-03,"15:00","MANHATTAN","10029","40.7949680","-73.9329400","40.794968","-73.93294",NA,"501       EAST 116 STREET               ","1","0","0","0","0","0","1","0","Brakes Defective","Unspecified","4404592","Taxi","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"2659",2021-04-03,"15:00",NA,NA,"40.6692430","-73.8012900","40.669243","-73.80129",NA,NA,"3","0","0","0","0","0","3","0","Driver Inattention/Distraction","Unspecified","4404169","Pick-up Truck","Sedan","VAN WYCK EXPWY                  ",NA,"Unspecified","Sedan","Unspecified","Station Wagon/Sport Utility Vehicle",NA,NA
"2660",2021-04-03,"15:04",NA,NA,"40.7124980","-73.9777600","40.712498","-73.97776",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction",NA,"4404778","Sedan",NA,"FDR DRIVE                       ",NA,NA,NA,NA,NA,NA,NA
"2661",2021-04-03,"15:13","BRONX","10453","40.8494400","-73.9060060","40.84944","-73.906006",NA,NA,"1","0","0","0","0","0","1","0","Unspecified",NA,"4404631","Sedan",NA,"EAST TREMONT AVENUE             ","GRAND CONCOURSE",NA,NA,NA,NA,NA,NA
"2662",2021-04-03,"15:15",NA,NA,"40.6889760","-73.9132000","40.688976","-73.9132",NA,NA,"2","0","0","0","0","0","2","0","Failure to Yield Right-of-Way","Unsafe Speed","4404715","Station Wagon/Sport Utility Vehicle","Sedan","WEIRFIELD STREET                ",NA,NA,NA,NA,NA,NA,NA
"2663",2021-04-03,"15:20","BRONX","10466","40.8891900","-73.8313100","40.88919","-73.83131",NA,NA,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified","4404208","Station Wagon/Sport Utility Vehicle","Tow Truck / Wrecker","DYRE AVENUE                     ","EAST 233 STREET",NA,NA,NA,NA,NA,NA
"2664",2021-04-03,"15:30","MANHATTAN","10010","40.7379230","-73.9838000","40.737923","-73.9838",NA,"275       3 AVENUE                      ","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4404305","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"2665",2021-04-03,"15:30","BRONX","10475","40.8804170","-73.8382600","40.880417","-73.83826",NA,"3450      BAYCHESTER AVENUE             ","1","0","1","0","0","0","0","0","Driver Inexperience",NA,"4404210","Box Truck",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2666",2021-04-03,"15:33",NA,NA,NA,NA,NA,NA,NA,NA,"3","0","0","0","0","0","3","0","Using On Board Navigation Device","Unspecified","4404806","Station Wagon/Sport Utility Vehicle","Sedan","TRIBOROUGH BRIDGE               ",NA,NA,NA,NA,NA,NA,NA
"2667",2021-04-03,"15:41","BROOKLYN","11217","40.6795200","-73.9751900","40.67952","-73.97519",NA,"91        6 AVENUE                      ","0","0","0","0","0","0","0","0","Reaction to Uninvolved Vehicle","Unspecified","4404541","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"2668",2021-04-03,"15:45",NA,NA,"40.7347680","-73.8615950","40.734768","-73.861595",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Following Too Closely","4404094","Pick-up Truck","Sedan","LONG ISLAND EXPRESSWAY          ",NA,"Unspecified","Pick-up Truck",NA,NA,NA,NA
"2669",2021-04-03,"15:50","QUEENS","11373","40.7481420","-73.8764300","40.748142","-73.87643",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4404128","Station Wagon/Sport Utility Vehicle",NA,"CASE STREET                     ","ELMHURST AVENUE",NA,NA,NA,NA,NA,NA
"2670",2021-04-03,"15:52",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4404682","Station Wagon/Sport Utility Vehicle","Taxi","FDR DRIVE                       ","EAST 23 STREET",NA,NA,NA,NA,NA,NA
"2671",2021-04-03,"16:00",NA,NA,"40.8462300","-73.9426200","40.84623","-73.94262",NA,NA,"0","0","0","0","0","0","0","0","Oversized Vehicle","Unspecified","4404374","Station Wagon/Sport Utility Vehicle","Box Truck","HAVEN AVENUE                    ",NA,NA,NA,NA,NA,NA,NA
"2672",2021-04-03,"16:00",NA,NA,"40.8396800","-73.9292760","40.83968","-73.929276",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404831","Dump","Sedan","MAJOR DEEGAN EXPRESSWAY         ",NA,NA,NA,NA,NA,NA,NA
"2673",2021-04-03,"16:00",NA,NA,"40.8466400","-73.9256800","40.84664","-73.92568",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4404153","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","MAJOR DEEGAN EXPRESSWAY         ",NA,"Unspecified","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
"2674",2021-04-03,"16:00",NA,NA,"40.6105080","-74.0957600","40.610508","-74.09576",NA,NA,"0","0","0","0","0","0","0","0","Brakes Defective","Unspecified","4404578","Sedan","Station Wagon/Sport Utility Vehicle","STATEN ISLAND EXPRESSWAY        ",NA,NA,NA,NA,NA,NA,NA
"2675",2021-04-03,"16:00",NA,NA,"40.8450600","-73.9168550","40.84506","-73.916855",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified","4407499","Sedan","Sedan","CROSS BRONX EXPY                ",NA,NA,NA,NA,NA,NA,NA
"2676",2021-04-03,"16:00",NA,NA,"40.6660900","-73.8280900","40.66609","-73.82809",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4404163","Sedan","Station Wagon/Sport Utility Vehicle","NORTH CONDUIT AVENUE            ",NA,NA,NA,NA,NA,NA,NA
"2677",2021-04-03,"16:00","MANHATTAN","10028","40.7765600","-73.9527100","40.77656","-73.95271",NA,NA,"3","0","0","0","0","0","3","0","Illnes","Driver Inattention/Distraction","4404480","Station Wagon/Sport Utility Vehicle","Taxi","EAST 84 STREET                  ","2 AVENUE",NA,NA,NA,NA,NA,NA
"2678",2021-04-03,"16:05","BROOKLYN","11226","40.6398430","-73.9590600","40.639843","-73.95906",NA,"937       OCEAN AVENUE                  ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404388","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"2679",2021-04-03,"16:05","QUEENS","11369","40.7648280","-73.8698500","40.764828","-73.86985",NA,NA,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified","4404551","Taxi","Sedan","100 STREET                      ","25 AVENUE",NA,NA,NA,NA,NA,NA
"2680",2021-04-03,"16:09","QUEENS","11358","40.7657550","-73.7893500","40.765755","-73.78935",NA,"34-23     FRANCIS LEWIS BOULEVARD       ","0","0","0","0","0","0","0","0","Tire Failure/Inadequate","Unspecified","4404093","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"2681",2021-04-03,"16:10","BROOKLYN","11212","40.6625140","-73.9245760","40.662514","-73.924576",NA,"132       EAST 95 STREET                ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4406613","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682",2021-04-03,"16:10","MANHATTAN","10002","40.7124630","-73.9923200","40.712463","-73.99232",NA,NA,"0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified","4404783","Sedan","Sedan","PIKE STREET                     ","MADISON STREET",NA,NA,NA,NA,NA,NA
"2683",2021-04-03,"16:10","QUEENS","11101","40.7450260","-73.9507750","40.745026","-73.950775",NA,NA,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","4404321","Sedan",NA,"11 STREET                       ","47 AVENUE",NA,NA,NA,NA,NA,NA
"2684",2021-04-03,"16:10","QUEENS","11436","40.6713260","-73.7982250","40.671326","-73.798225",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404833","Sedan","Sedan","130 AVENUE                      ","142 STREET",NA,NA,NA,NA,NA,NA
"2685",2021-04-03,"16:13","BROOKLYN","11234","40.6121200","-73.9190140","40.61212","-73.919014",NA,NA,"0","0","0","0","0","0","0","0","Unspecified",NA,"4407185","Sedan",NA,"EAST 56 STREET                  ","AVENUE U",NA,NA,NA,NA,NA,NA
"2686",2021-04-03,"16:16","BRONX","10457","40.8484150","-73.8871150","40.848415","-73.887115",NA,NA,"1","0","0","0","1","0","0","0","Driver Inattention/Distraction","Unspecified","4405825","Station Wagon/Sport Utility Vehicle","E-Bike","EAST 181 STREET                 ","CLINTON AVENUE",NA,NA,NA,NA,NA,NA
"2687",2021-04-03,"16:20","STATEN ISLAND","10306","40.5800400","-74.1139600","40.58004","-74.11396",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404569","Sedan","Station Wagon/Sport Utility Vehicle","RICHMOND ROAD                   ","TODT HILL ROAD",NA,NA,NA,NA,NA,NA
"2688",2021-04-03,"16:30","BRONX","10468","40.8708570","-73.8978000","40.870857","-73.8978",NA,NA,"0","0","0","0","0","0","0","0","Aggressive Driving/Road Rage","Unspecified","4404143","Sedan","Taxi","RESERVOIR AVENUE                ","GOULDEN AVENUE",NA,NA,NA,NA,NA,NA
"2689",2021-04-03,"16:35",NA,NA,"40.7216500","-73.9419600","40.72165","-73.94196",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404506","Sedan","Station Wagon/Sport Utility Vehicle","MONITOR STREET                  ","MEEKER AVENUE",NA,NA,NA,NA,NA,NA
"2690",2021-04-03,"16:40","BROOKLYN","11214","40.6062000","-74.0100100","40.6062","-74.01001",NA,NA,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified","4404066","Station Wagon/Sport Utility Vehicle","Sedan","BATH AVENUE                     ","BAY 13 STREET",NA,NA,NA,NA,NA,NA
"2691",2021-04-03,"16:40",NA,NA,"40.8537060","-73.8718640","40.853706","-73.871864",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404407","Sedan","Sedan","BRONX RIVER PARKWAY             ",NA,NA,NA,NA,NA,NA,NA
"2692",2021-04-03,"16:49","BROOKLYN","11212","40.6579400","-73.9077450","40.65794","-73.907745",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4404244","Sedan","Sedan","ROCKAWAY AVENUE                 ","LOTT AVENUE",NA,NA,NA,NA,NA,NA
"2693",2021-04-03,"16:50","QUEENS","11373","40.7445260","-73.8754960","40.744526","-73.875496",NA,"42-33     GLEANE STREET                 ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404129","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,"Unspecified","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
"2694",2021-04-03,"16:57","BROOKLYN","11212","40.6601800","-73.9034300","40.66018","-73.90343",NA,NA,"1","0","0","0","0","0","1","0","Unsafe Speed","Unspecified","4404251","Station Wagon/Sport Utility Vehicle","Sedan","NEWPORT STREET                  ","CHRISTOPHER AVENUE",NA,NA,NA,NA,NA,NA
"2695",2021-04-03,"16:57",NA,NA,"40.8622600","-73.8958900","40.86226","-73.89589",NA,NA,"1","0","0","0","0","0","1","0","Following Too Closely","Unsafe Lane Changing","4404635","Sedan","Sedan","VALENTINE AVENUE                ",NA,"Unspecified","Station Wagon/Sport Utility Vehicle","Unspecified","Pick-up Truck",NA,NA
"2696",2021-04-03,"17:00","BROOKLYN","11236","40.6338580","-73.9114460","40.633858","-73.911446",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4404064","Station Wagon/Sport Utility Vehicle","Sedan","AVENUE J                        ","EAST 80 STREET",NA,NA,NA,NA,NA,NA
"2697",2021-04-03,"17:05","QUEENS","11432","40.7119030","-73.7874600","40.711903","-73.78746",NA,"175-11    HILLSIDE AVENUE               ","1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Driver Inattention/Distraction","4404307","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"2698",2021-04-03,"17:10","BROOKLYN","11214","40.6076550","-73.9986700","40.607655","-73.99867",NA,NA,"1","0","1","0","0","0","0","0","Unspecified",NA,"4404337","Sedan",NA,"19 AVENUE                       ","83 STREET",NA,NA,NA,NA,NA,NA
"2699",2021-04-03,"17:13","BRONX","10465","40.8271640","-73.8213300","40.827164","-73.82133",NA,"723       EDISON AVENUE                 ","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified","4404119","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"2700",2021-04-03,"17:15","STATEN ISLAND","10314","40.6101000","-74.1166800","40.6101","-74.11668",NA,NA,"0","0","0","0","0","0","0","0","Glare",NA,"4404565","Station Wagon/Sport Utility Vehicle",NA,"SLOSSON AVENUE                  ","LORTEL AVENUE",NA,NA,NA,NA,NA,NA
"2701",2021-04-03,"17:20",NA,NA,"40.7633440","-73.7579100","40.763344","-73.75791",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4406894","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","CROSS ISLAND PARKWAY            ",NA,NA,NA,NA,NA,NA,NA
"2702",2021-04-03,"17:20","QUEENS","11004","40.7379230","-73.7055800","40.737923","-73.70558",NA,NA,"4","0","1","0","0","0","3","0","Unspecified","Unspecified","4404068","Sedan","Sedan","263 STREET                      ","HILLSIDE AVENUE","Unspecified","Sedan",NA,NA,NA,NA
"2703",2021-04-03,"17:30","QUEENS","11378","40.7224040","-73.8870600","40.722404","-73.88706",NA,"60-72     72 STREET                     ","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404319","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA
"2704",2021-04-03,"17:30",NA,NA,"40.6670600","-73.7392000","40.66706","-73.7392",NA,NA,"0","0","0","0","0","0","0","0","Glare","Unspecified","4404067","Station Wagon/Sport Utility Vehicle","Sedan","LAURELTON PARKWAY               ",NA,"Unspecified","Sedan","Unspecified","Station Wagon/Sport Utility Vehicle",NA,NA
"2705",2021-04-03,"17:30",NA,NA,"40.8653640","-73.9243900","40.865364","-73.92439",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4404675","Sedan","Sedan","VERMILYEA AVENUE                ",NA,NA,NA,NA,NA,NA,NA
"2706",2021-04-03,"17:30","BRONX","10454","40.8065870","-73.9269100","40.806587","-73.92691",NA,"46        BRUCKNER BOULEVARD            ","2","0","0","0","0","0","2","0","Turning Improperly","Unspecified","4404446","Sedan","Sedan",NA,NA,NA,NA,NA,NA,NA,NA
"2707",2021-04-03,"17:31","QUEENS","11369","40.7670500","-73.8740800","40.76705","-73.87408",NA,"23-60     96 STREET                     ","0","0","0","0","0","0","0","0","Brakes Defective","Unspecified","4404352","Sedan","Sedan",NA,NA,"Unspecified","Sedan",NA,NA,NA,NA
"2708",2021-04-03,"17:34","MANHATTAN","10040","40.8565030","-73.9327700","40.856503","-73.93277","{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}",NA,"1","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified","4406290","Station Wagon/Sport Utility Vehicle","E-Bike","BROADWAY","WEST 190 STREET",NA,NA,NA,NA,NA,NA
"2709",2021-04-03,"17:35","MANHATTAN","10009","40.7248800","-73.9782700","40.72488","-73.97827",NA,"130       AVENUE C                      ","0","0","0","0","0","0","0","0","Following Too Closely",NA,"4404058","FORD SPRIN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710",2021-04-03,"17:40","QUEENS","11434","40.6670840","-73.7869800","40.667084","-73.78698",NA,NA,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","4405249","Station Wagon/Sport Utility Vehicle",NA,"NORTH CONDUIT AVENUE            ","BAISLEY BOULEVARD",NA,NA,NA,NA,NA,NA
"2711",2021-04-03,"17:42",NA,NA,"40.6499860","-73.9321500","40.649986","-73.93215",NA,NA,"1","0","0","0","0","0","1","0","Unspecified","Unspecified","4404368","Station Wagon/Sport Utility Vehicle","Sedan","SNYDER AVENUE                   ",NA,NA,NA,NA,NA,NA,NA
"2712",2021-04-03,"17:45","MANHATTAN","10027","40.8065900","-73.9506000","40.80659","-73.9506",NA,"201       WEST 121 STREET               ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4404933","Station Wagon/Sport Utility Vehicle","Taxi",NA,NA,NA,NA,NA,NA,NA,NA
"2713",2021-04-03,"17:47",NA,NA,"40.8672750","-73.9192200","40.867275","-73.91922",NA,NA,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","4404674","FIRE TRUCK","Station Wagon/Sport Utility Vehicle","ISHAM STREET                    ",NA,NA,NA,NA,NA,NA,NA
"2714",2021-04-03,"17:55",NA,NA,"40.7378770","-73.8367200","40.737877","-73.83672",NA,NA,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified","4404131","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","VAN WYCK EXPWY                  ",NA,NA,NA,NA,NA,NA,NA
"2715",2021-04-03,"17:55","QUEENS","11377","40.7411540","-73.9191060","40.741154","-73.919106",NA,NA,"1","0","0","0","1","0","0","0","Backing Unsafely","Following Too Closely","4404303","Station Wagon/Sport Utility Vehicle","Bike","47 AVENUE                       ","46 STREET",NA,NA,NA,NA,NA,NA
"2716",2021-04-03,"18:00","BRONX","10459","40.8301730","-73.8878600","40.830173","-73.88786",NA,"1417      LONGFELLOW AVENUE             ","0","0","0","0","0","0","0","0","Unspecified","Unspecified","4404439","Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717",2021-04-03,"18:00",NA,NA,"40.7409400","-74.0074840","40.74094","-74.007484",NA,NA,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified","4404698","Station Wagon/Sport Utility Vehicle","Sedan","WEST 13 STREET                  ",NA,NA,NA,NA,NA,NA,NA
"2718",2021-04-03,"18:30","MANHATTAN","10010","40.7388530","-73.9792100","40.738853","-73.97921",NA,"325       EAST 25 STREET                ","0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified","4404237","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,"Unspecified","Sedan",NA,NA,NA,NA
